id,street,city,state,zipcode,country,latitude,longitude,is_location_exact
1159226,"East Pike Street, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.61327376,-122.3222376,t
9318440,"Minor Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60922526,-122.3231014,f
7884782,"11th Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.61365054,-122.3210146,t
9236961,"Boren Avenue, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61129002,-122.3289425,t
8065531,"Boren Avenue, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61154264,-122.328682,t
8342429,"Union Street, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61227904,-122.3304645,f
2149219,"East Pike Street, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.61281944,-122.3212863,t
7678814,"East Union Street, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.61185608,-122.3247537,t
9432322,"8th Avenue, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.60808608,-122.3279915,t
4410544,"8th Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60683975,-122.3277541,t
8129676,"8th Avenue, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.60832217,-122.3299957,t
4614955,"Hubbell Place, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61259702,-122.3298757,t
1043194,"Hubbell Place, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61288549,-122.3292414,t
8385687,", Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60984342,-122.3211998,t
8579782,"Hubbell Place, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61158121,-122.3293835,t
9908825,"Minor Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60988491,-122.3269483,t
9530877,"Minor Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.61123081,-122.325102,t
8441263,"Boylston Avenue, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61265099,-122.3239221,f
9530788,"Minor Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60971006,-122.3236171,t
3394936,"Hubbell Place, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61143729,-122.3287667,t
6882518,"Spring Street, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60878598,-122.3258086,t
4031625,"8th Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.606701,-122.3287027,t
4494948,"Spring Street, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.61069986,-122.3241766,t
4616695,"Spring Street, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60944715,-122.3258566,t
4106041,"8th Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.6076875,-122.32875,t
2532879,"Bellevue Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.61396779,-122.3258264,t
4752817,"Hubbell Place, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61168312,-122.3287378,t
6808970,"Boren Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.61041858,-122.3254524,t
1157083,"Hubbell Place, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61169622,-122.3292941,t
6226666,"Spring Street, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.61071772,-122.3255839,t
9151374,"Minor Ave, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60977141,-122.3241334,f
6807884,"Minor Avenue, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.6135938,-122.3278401,t
1761870,"Boren Avenue, Seattle, WA 98101, United States",Seattle,WA,98101,United States,47.61232922,-122.3272655,t
6949900,"Broadway, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.6071263,-122.320032,t
5126446,"Broadway, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60656187,-122.3212977,f
8341720,"11th Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60440532,-122.3180103,t
8355276,"Seattle, WA, United States",Seattle,WA,,United States,47.60487863,-122.3223082,f
7920539,"10th Ave, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60327559,-122.3203899,t
7598743,"11th Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60528827,-122.3208782,t
7916754,"11th Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60481317,-122.3188037,t
7956227,"James Street, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60593217,-122.3200013,t
4706111,"11th Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60532853,-122.3194263,t
8016309,"Broadway, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60698878,-122.3197009,f
5793477,"Terry Ave, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60393048,-122.3230191,f
2926776,"Terry Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60405104,-122.3226426,t
8443258,"11th Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60386978,-122.3189808,t
7577073,"10th Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60571033,-122.3180859,t
6838418,"Boren Avenue South, Seattle, WA 98144, United States",Seattle,WA,98144,United States,47.6047979,-122.3173821,t
6852243,"11th Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60233645,-122.3186679,t
9317101,"11th Avenue, Seattle, WA 98122, United States",Seattle,WA,98122,United States,47.60559023,-122.3210553,t
6555128,"6th Avenue South, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60202559,-122.3268826,t
6228959,"6th Ave s, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60209069,-122.3254369,f
8446689,"Prudential, 114 Alaskan Way South, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60068756,-122.3346939,t
8064351,"Yesler Way, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60057322,-122.3308654,t
6662639,"1st Avenue South, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60089527,-122.3355898,t
3273240,"1st Avenue South, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60056684,-122.3343051,t
5957039,"Cherry Street, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60177714,-122.3327657,t
3449059,"Yesler Way, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60000892,-122.3352813,t
789229,"Occidental Ave S, Seattle, WA 98134, United States",Seattle,WA,98134,United States,47.5958285,-122.3323461,t
4008373,"Western Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60222233,-122.3349005,t
5913611,"Cherry Street, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.6022024,-122.3350628,t
8310576,"1st Avenue South, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.59889349,-122.3334928,t
4811583,"Western Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60225658,-122.3350513,t
3333971,"Yesler Way, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60092837,-122.3322627,t
4226386,"Post Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60164257,-122.3335772,t
3497530,"Western Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.6027942,-122.3356438,t
8338155,"7th Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.6048046,-122.3280604,t
1080097,"1st Avenue South, Seattle, WA 98134, United States",Seattle,WA,98134,United States,47.59386242,-122.3344953,t
4593740,"Post Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.6022706,-122.3362386,t
6747473,"Post Avenue, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60272934,-122.3345467,t
3821663,"Yesler Way, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60246536,-122.3337837,t
5021969,"Yesler Way, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.60102787,-122.3346015,t
4574039,"Alaskan Way S, Seattle, WA 98104, United States",Seattle,WA,98104,United States,47.59894233,-122.3369363,f
4105164,"Southwest Holly Street, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.54430132,-122.3859832,t
2865992,"39th Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.53974024,-122.3823206,f
1205666,"Southwest Monroe Street, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.52895529,-122.3859438,t
5651254,"Fauntleroy Way Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.54233256,-122.3906289,t
1594412,"Southwest Othello Street, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.53742499,-122.3778662,t
7717653,"Southwest Ida Street, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.53357554,-122.3812027,t
4808896,"Fauntleroy Way Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.54593207,-122.3826213,t
7533537,"Southwest Rose Street, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.52920009,-122.38564,t
5978216,"40th Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.54570685,-122.3818042,t
6134382,"Southwest Holly Street, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.54351053,-122.3847194,t
9813684,"47th Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.53716495,-122.3941328,t
9846066,"39th Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.5446206,-122.3810543,t
10122924,"California Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.54023941,-122.387474,t
1259305,"SW Southern St, Seattle, WA, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.52928295,-122.3815902,t
7452021,"Wright Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.53808693,-122.3931172,t
193836,"California Ave SW, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.53570065,-122.3863124,t
7902229,"35th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.54283417,-122.3777586,t
3994397,"Southwest Austin Street, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.53556401,-122.3799755,t
6744143,"Beach Drive Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.53923888,-122.3957044,t
6554352,"California Ave. SW, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.54057538,-122.386541,t
9186256,"Southwest Holly Street, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.54394245,-122.3862366,f
9219567,"39th Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.5440583,-122.3825419,t
6278680,"Southwest 100th Street, Seattle, WA 98146, United States",Seattle,WA,98146,United States,47.51286492,-122.3790334,t
5252543,"44th Avenue Southwest, Seattle, WA 98146, United States",Seattle,WA,98146,United States,47.51248178,-122.3871467,t
9296887,"SW 108th St, Seattle, WA 98146, United States",Seattle,WA,98146,United States,47.50546947,-122.3806362,f
8431178,"41st Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.51624263,-122.3845996,f
353347,"Seattle, WA 98146, United States",Seattle,WA,98146,United States,47.50508834,-122.3782388,t
838764,"61st Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57700794,-122.411667,t
7349029,"59th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57189115,-122.4073906,t
8194782,"Southwest Hinds Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57370826,-122.415025,t
8703208,"62nd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57822275,-122.4129751,f
10339145,"Beach Drive Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57418563,-122.415417,t
3251016,"63rd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57450452,-122.4129798,t
7513623,"62nd Ave SW and SW Hinds, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57399945,-122.41147,f
9521903,"61st Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57768145,-122.4113694,f
4379551,"62nd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57651746,-122.4110859,t
803902,"60th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57637765,-122.4085242,t
5686178,"Alki Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58073892,-122.4067291,t
8617043,"Southwest Stevens Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57865215,-122.4051882,t
9545664,"Beach Drive Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.56784939,-122.4097419,f
7096547,"Alki Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57761916,-122.4136674,t
8784239,"Beach Drive Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.56739223,-122.4096831,f
3168651,"Alki Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58154505,-122.4037086,t
7776701,"Alki Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57685345,-122.4163619,t
5862552,"55th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57029436,-122.4021267,t
9696532,"Southwest Stevens Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57841868,-122.4071214,f
6412566,"55th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.56934934,-122.4033453,t
6578147,"64th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57568855,-122.4154546,t
4022127,"57th Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58160431,-122.4043662,f
3265292,"62nd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57613116,-122.4122347,t
3505739,"Southwest Admiral Way, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57400292,-122.4172188,t
9174507,"Southwest Hanford Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57494002,-122.4045508,t
9796540,"62nd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.5734218,-122.4109633,t
3005854,"61st Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57704075,-122.4104867,f
3898692,"52nd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.5688983,-122.3991593,t
7502246,"SW Stevens St, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57845415,-122.4071427,f
6002165,"52nd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.56598419,-122.3997074,t
4887845,"Alki Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.5770378,-122.4138016,t
8132007,"55th Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58076675,-122.4037104,f
10183490,"Alki Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58876033,-122.3949245,f
8170683,"Southwest Admiral Way, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57466459,-122.4098221,t
5229971,"Alki Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57793312,-122.4101448,t
4597013,"53rd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.56129603,-122.4002618,t
3818746,"Hobart Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58464659,-122.3988001,t
6644854,"Beach Drive Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.56499678,-122.4064296,t
117165,"58th Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.56841923,-122.4066165,t
5015262,"Southwest Hanford Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57446874,-122.4031681,t
3868844,"58th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.56895312,-122.4075976,t
7455068,"57th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58126126,-122.4058182,t
8102349,"47th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57939621,-122.3927597,t
6694276,"44th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58669748,-122.3874366,t
8373832,", Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58263778,-122.3993528,t
426089,"Victoria Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58563441,-122.379333,t
7561333,"42nd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.5812784,-122.385085,t
2638086,"42nd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58423904,-122.3868916,t
10121329,"Harbor Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.58168427,-122.3744453,t
5324459,"45th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57783405,-122.3892855,t
233502,"SW Hinds St, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.57326556,-122.3743612,t
7651148,"California Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57289171,-122.3858547,t
86185,"Southwest Grayson Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58239155,-122.3944776,t
2522091,"Sunset Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58675627,-122.3919824,t
7665392,"38th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.57970603,-122.3792322,t
1000883,"Southwest Waite Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58044918,-122.3968706,t
7563243,"44th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58403666,-122.3866704,t
251922,"49th Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58143268,-122.394109,t
1225820,"Southwest Admiral Way, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57855601,-122.3948464,t
353110,"46th Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58002881,-122.3902511,t
4384800,"California Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58257499,-122.3849548,t
8538630,"California Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58295135,-122.3870116,f
5751177,"California Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57356607,-122.3870068,t
3124961,"40th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57477347,-122.3818522,t
6436772,"47th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57120749,-122.3920486,t
7499506,"33rd Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.57135341,-122.3755799,t
3403858,"51st Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57332445,-122.395511,t
746380,"California Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57301762,-122.3874471,t
7229743,"California Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58468259,-122.3862119,f
7547611,"California Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57290027,-122.3859377,t
2906694,"49th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57463808,-122.3950327,t
7454026,"Harbor Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.58723056,-122.3800157,t
4651974,"Harbor Ave SW, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.57616751,-122.3715806,f
6847052,"California Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57211338,-122.3859171,t
1538865,"46th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57356204,-122.3909929,t
3061918,"38th Ave SW, West Seattle, WA 98126, United States",West Seattle,WA,98126,United States,47.57190255,-122.3789319,t
7773851,"Southwest Hinds Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57274385,-122.3818332,t
2536507,"Halleck Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58274073,-122.3980841,t
8409773,", Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.57342733,-122.3717459,t
7131797,"44th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57658172,-122.3886758,t
10331249,"Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57209542,-122.3911104,f
9883943,"Ferry Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58893774,-122.3821435,t
6956938,"Southwest Walker Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58495099,-122.3816172,t
7869223,"51st Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58044817,-122.397792,t
7278583,"44th Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.59114113,-122.3864451,t
6796246,"Southwest Walker Street, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.58273995,-122.3810727,t
5991734,"51st Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57586832,-122.3984276,t
6515046,"California Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57204407,-122.3861619,t
8538420,"34th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.57305869,-122.3743991,t
7800143,"Belvidere Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.57805854,-122.3824613,t
7651602,"California Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.57226142,-122.3878985,t
461567,"Mary Ave NW, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69736004,-122.3762222,t
9736940,"9th Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69855397,-122.369271,f
210316,"Dibble Ave NW, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69989837,-122.3661418,t
4581124,"Mary Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.70006051,-122.3743716,t
6403104,"Northwest 87th Street, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69179388,-122.3689606,t
7071331,"Dibble Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69314352,-122.3680789,t
3883137,"20th Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69335529,-122.3731757,t
9858690,"14th Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.6992059,-122.3731722,t
6657574,"12th Avenue Northwest, Seattle, WA 98177, United States",Seattle,WA,98177,United States,47.70348162,-122.3698421,t
566435,"Dibble Ave NW, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.70155129,-122.3665113,t
226495,"10th Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69102796,-122.3681547,t
9394485,"13th Avenue Northwest, Seattle, WA 98177, United States",Seattle,WA,98177,United States,47.70514083,-122.3712134,t
8116504,"17th Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69291053,-122.3784946,t
80188,"15th Ave NW, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69757112,-122.3758754,t
9696286,"Dibble Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69344576,-122.3668032,t
7788695,"Northwest 97th Street, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.70036328,-122.3709065,t
1289082,"10th Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.6909559,-122.3697198,t
3656508,"10th Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.6939759,-122.3716538,t
8119192,"8th Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69306524,-122.3673508,t
5487653,"Mary Avenue Northwest, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.69996239,-122.3755107,t
493591,"Dibble Ave NW, Seattle, WA 98117, United States",Seattle,WA,98117,United States,47.7029544,-122.3686115,t
9534,"In The Junction, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.55670065,-122.3849735,t
6902752,"42nd Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.55804442,-122.385788,t
7902569,"Bataan Place Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55226285,-122.3810146,t
9531,"In The Junction, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.55538926,-122.3847386,t
5759668,"38th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55448285,-122.3788045,f
17951,"42nd Ave Sw, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.55538173,-122.3862226,t
4030640,"36th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55309004,-122.378715,t
4395654,"SW Raymond St. and 36th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.54755689,-122.3783305,f
6759046,"38th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.56297606,-122.3785447,t
10020782,"42nd Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.55551998,-122.3854819,t
1252147,"Fauntleroy Way Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.5489953,-122.3834521,t
5652705,"42nd Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.55596904,-122.3839708,t
9410043,"42nd Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.55176784,-122.385842,t
46022,"36th Ave SW, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55663242,-122.3772037,t
4996554,"36th Ave SW, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.54727136,-122.3787189,f
692080,"38th Ave, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55002409,-122.3812315,f
153967,"36th Ave SW, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55594366,-122.3799474,t
9328278,"37th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55335676,-122.3790013,t
8566242,"37th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55219362,-122.3779539,t
6567683,"Southwest Adams Street, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.56432767,-122.3737458,f
6794702,"35th Ave SW, Seattle, Wa, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55890375,-122.3775111,t
7746170,"36th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55731795,-122.3777822,t
157939,"36th Ave, SW, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.54778741,-122.3780016,t
7459637,"California Avenue Southwest, Seattle, WA 98136, United States",Seattle,WA,98136,United States,47.54831681,-122.3864584,t
6079131,"35th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55629076,-122.3770021,t
158953,"36th Ave SW, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55766967,-122.3790098,t
8342968,"35th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.55556516,-122.3770399,t
6512979,"Lake Washington Boulevard South, Seattle, WA 98118, United States",Seattle,WA,98118,United States,47.55554065,-122.3827544,t
7886656,"41st Avenue Southwest, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.55925585,-122.3845558,t
4378803,"36th Avenue Southwest, Seattle, WA 98126, United States",Seattle,WA,98126,United States,47.56639268,-122.3781462,t
7791010,"B 40th Ave SW, Seattle, WA 98116, United States",Seattle,WA,98116,United States,47.56073595,-122.3824936,t
